seq_id;Rota Real;Rota Gerada;Profit Real;Profit Gerado;Budget Real;Budget Gerado;Recall;Recall Total;Precision; Precision Total;Tempo;Tempo Total
12439;"{11, 3, 4}";"{11, 3, 19, 28, 6, 17, 2, 26, 16, 30, 10, 8, 4}";1982.5;13665.6;15731;15645;1;0.855583;0.230769;0.399945;0.146239;28.2184
13317;"{1, 5, 2, 11}";"{1, 16, 30, 5, 6, 17, 10, 8, 21, 14, 2, 26, 19, 3, 11}";8457.16;19805.1;21573;21233;1;0.855941;0.266667;0.399615;0.24723;28.4656
4103;"{11, 24, 28}";"{11, 19, 1, 22, 16, 5, 17, 2, 6, 28}";1516.75;14682.3;11901;11240;0.666667;0.855473;0.2;0.399122;0.071478;28.5371
13565;"{19, 28, 5}";"{19, 28, 1, 22, 16, 5}";6961.5;9739.5;3944;3462;1;0.855829;0.5;0.399371;0.008009;28.5451
5753;"{2, 28, 3}";"{2, 26, 17, 16, 30, 10, 8, 21, 6, 19, 11, 3}";3420;13818.5;17286;16282;0.666667;0.855364;0.166667;0.398799;0.149959;28.6951
12439;"{11, 3, 4}";"{11, 3, 19, 28, 6, 17, 2, 26, 16, 30, 10, 8, 4}";1982.5;13665.6;15731;15645;1;0.855719;0.230769;0.398387;0.138153;28.8332
92;"{16, 22, 1, 3}";"{16, 17, 6, 19, 28, 26, 11, 3}";3943.68;9408.5;12172;10687;0.5;0.854849;0.25;0.398024;0.033885;28.8671
10425;"{5, 3, 22}";"{5, 6, 17, 2, 26, 16, 30, 1, 19, 11, 24, 22}";6842.88;16719.1;14355;14257;0.666667;0.85439;0.166667;0.39746;0.152578;29.0197
12807;"{13, 19, 28}";"{13, 27, 11, 19, 1, 22, 5, 17, 6, 16, 28}";1712.5;12872.5;13069;13068;1;0.854745;0.272727;0.397156;0.053976;29.0737
11100;"{5, 16, 1, 26}";"{5, 6, 17, 16, 22, 1, 28, 26}";9301.5;12324;7385;7183;1;0.855097;0.5;0.397406;0.026091;29.0998
3460;"{16, 1, 3}";"{16, 30, 5, 1, 22, 19, 28, 11, 3}";3568;12081.5;5901;5690;1;0.855448;0.333333;0.397251;0.042113;29.1419
684;"{14, 16, 5}";"{14, 19, 3, 5}";7405.87;7951.03;10328;10270;0.666667;0.854992;0.5;0.397499;0.035203;29.1771
1987;"{1, 3, 16, 5}";"{1, 22, 28, 19, 11, 3, 5}";8869.5;9769;9555;7094;0.75;0.854739;0.428571;0.397574;0.051421;29.2285
5753;"{2, 28, 3}";"{2, 26, 17, 16, 30, 10, 8, 21, 6, 19, 11, 3}";3420;13818.5;17286;16282;0.666667;0.854287;0.166667;0.397019;0.14705;29.3755
11671;"{3, 10, 6}";"{3, 19, 1, 22, 16, 5, 17, 26, 11, 6}";3551.45;15190;17086;16044;0.666667;0.853837;0.2;0.396546;0.157078;29.5326
3460;"{16, 1, 3}";"{16, 30, 5, 1, 22, 19, 28, 11, 3}";3568;12081.5;5901;5690;1;0.854187;0.333333;0.396395;0.038427;29.571
12653;"{6, 5, 1}";"{6, 5, 30, 16, 17, 2, 26, 19, 1}";6754;15146.1;11211;10646;1;0.854535;0.333333;0.396245;0.108498;29.6795
1393;"{19, 28, 24}";"{19, 1, 16, 30, 5, 6, 17, 2, 24}";2051;13957.6;7777;7679;0.666667;0.854087;0.222222;0.39583;0.060255;29.7398
12110;"{3, 6, 1, 7}";"{3, 19, 6, 17, 5, 30, 16, 1, 22, 2, 26, 15, 25, 7}";2811.78;17635.5;16711;16628;1;0.854434;0.285714;0.395569;0.159951;29.8997
10696;"{28, 19, 3, 11}";"{28, 19, 3, 11}";3596;3596;3501;2542;1;0.854779;1;0.397001;0.008943;29.9087
4103;"{11, 24, 28}";"{11, 19, 1, 22, 16, 5, 17, 2, 6, 28}";1516.75;14682.3;11901;11240;0.666667;0.854334;0.2;0.396535;0.076702;29.9854
5243;"{14, 10, 21, 16, 1}";"{14, 16, 5, 19, 28, 1}";4582.67;9553.5;9023;8298;0.6;0.853734;0.5;0.396779;0.020251;30.0056
6700;"{5, 30, 16}";"{5, 28, 19, 11, 3, 16}";7566.4;10780.9;16843;15319;0.666667;0.853294;0.333333;0.39663;0.045855;30.0515
13317;"{1, 5, 2, 11}";"{1, 16, 30, 5, 6, 17, 10, 8, 21, 14, 2, 26, 19, 3, 11}";8457.16;19805.1;21573;21233;1;0.853638;0.266667;0.396325;0.240897;30.2924
13317;"{1, 5, 2, 11}";"{1, 16, 30, 5, 6, 17, 10, 8, 21, 14, 2, 26, 19, 3, 11}";8457.16;19805.1;21573;21233;1;0.853981;0.266667;0.396021;0.253708;30.5461
6757;"{11, 2, 17}";"{11, 19, 1, 22, 16, 5, 6, 17}";3955;12428.5;5581;5431;0.666667;0.853544;0.25;0.39568;0.021467;30.5676
10696;"{28, 19, 3, 11}";"{28, 19, 3, 11}";3596;3596;3501;2542;1;0.853885;1;0.397089;0.0093;30.5769
13317;"{1, 5, 2, 11}";"{1, 16, 30, 5, 6, 17, 10, 8, 21, 14, 2, 26, 19, 3, 11}";8457.16;19805.1;21573;21233;1;0.854225;0.266667;0.396786;0.253388;30.8303
625;"{2, 5, 6}";"{2, 5, 6}";8168.02;8168.02;6410;5325;1;0.854563;1;0.398185;0.019839;30.8501
11498;"{26, 19, 28}";"{26, 11, 3, 19, 28}";3256.68;5202.68;14751;12685;1;0.8549;0.6;0.398652;0.004928;30.855
13053;"{8, 3, 26}";"{8, 5, 1, 22, 16, 17, 6, 26}";3271.85;12469.9;23704;22475;0.666667;0.854465;0.25;0.398309;0.03156;30.8866
9311;"{1, 5, 6}";"{1, 16, 17, 6}";6766.6;4671.8;5433;5016;0.666667;0.854032;0.5;0.398543;0.003362;30.8899
684;"{14, 16, 5}";"{14, 19, 3, 5}";7405.87;7951.03;10328;10270;0.666667;0.853602;0.5;0.398777;0.032928;30.9229
12652;"{19, 28, 3}";"{19, 28, 11, 3}";2816.5;3595.5;4014;2262;1;0.853937;0.75;0.399582;0.003765;30.9266
5753;"{2, 28, 3}";"{2, 26, 17, 16, 30, 10, 8, 21, 6, 19, 11, 3}";3420;13818.5;17286;16282;0.666667;0.853509;0.166667;0.399049;0.15704;31.0837
12807;"{13, 19, 28}";"{13, 27, 11, 19, 1, 22, 5, 17, 6, 16, 28}";1712.5;12872.5;13069;13068;1;0.853843;0.272727;0.398761;0.051517;31.1352
6757;"{11, 2, 17}";"{11, 19, 1, 22, 16, 5, 6, 17}";3955;12428.5;5581;5431;0.666667;0.853417;0.25;0.398422;0.020983;31.1562
12652;"{19, 28, 3}";"{19, 28, 11, 3}";2816.5;3595.5;4014;2262;1;0.85375;0.75;0.399221;0.003938;31.1601
9311;"{1, 5, 6}";"{1, 16, 17, 6}";6766.6;4671.8;5433;5016;0.666667;0.853326;0.5;0.399449;0.003311;31.1634
9311;"{1, 5, 6}";"{1, 16, 17, 6}";6766.6;4671.8;5433;5016;0.666667;0.852903;0.5;0.399677;0.003277;31.1667
12653;"{6, 5, 1}";"{6, 5, 30, 16, 17, 2, 26, 19, 1}";6754;15146.1;11211;10646;1;0.853236;0.333333;0.399527;0.102193;31.2689
11100;"{5, 16, 1, 26}";"{5, 6, 17, 16, 22, 1, 28, 26}";9301.5;12324;7385;7183;1;0.853566;0.5;0.399753;0.024367;31.2933
6158;"{2, 19, 11}";"{2, 17, 6, 5, 30, 1, 22, 19, 11}";3958;12799.7;7601;7176;1;0.853895;0.333333;0.399604;0.034181;31.3274
11671;"{3, 10, 6}";"{3, 19, 1, 22, 16, 5, 17, 26, 11, 6}";3551.45;15190;17086;16044;0.666667;0.853475;0.2;0.399157;0.159959;31.4874
13293;"{21, 10, 3}";"{21, 8, 10, 5, 30, 16, 1, 22, 28, 19, 11, 3}";3157;14576.5;10296;9023;1;0.853803;0.25;0.398823;0.06682;31.5542
4103;"{11, 24, 28}";"{11, 19, 1, 22, 16, 5, 17, 2, 6, 28}";1516.75;14682.3;11901;11240;0.666667;0.853385;0.2;0.398379;0.074407;31.6286
13318;"{11, 3, 19}";"{11, 3, 19}";3231.64;3231.64;4425;2798;1;0.853712;1;0.399719;0.003497;31.6321
7168;"{2, 6, 16}";"{2, 17, 6, 16}";4784.64;6074.14;4877;4039;1;0.854037;0.75;0.400497;0.004393;31.6365
13317;"{1, 5, 2, 11}";"{1, 16, 30, 5, 6, 17, 10, 8, 21, 14, 2, 26, 19, 3, 11}";8457.16;19805.1;21573;21233;1;0.854361;0.266667;0.400201;0.25184;31.8884
6158;"{2, 19, 11}";"{2, 17, 6, 5, 30, 1, 22, 19, 11}";3958;12799.7;7601;7176;1;0.854683;0.333333;0.400053;0.033611;31.922
12710;"{28, 19, 3}";"{28, 11, 3}";2823.33;2313.03;2583;2031;0.666667;0.854268;0.666667;0.400641;0.003186;31.9252
12281;"{11, 28, 19}";"{11, 3, 19}";2428.22;3230.72;6078;5250;0.666667;0.853855;0.666667;0.401227;0.003294;31.9285
2918;"{28, 19, 1}";"{28, 19, 3, 11, 6, 17, 1}";2129.79;6354.92;13766;13125;1;0.854176;0.428571;0.401287;0.029216;31.9577
13053;"{8, 3, 26}";"{8, 5, 1, 22, 16, 17, 6, 26}";3271.85;12469.9;23704;22475;0.666667;0.853765;0.25;0.400956;0.031368;31.989
6158;"{2, 19, 11}";"{2, 17, 6, 5, 30, 1, 22, 19, 11}";3958;12799.7;7601;7176;1;0.854085;0.333333;0.400808;0.036307;32.0253
9311;"{1, 5, 6}";"{1, 16, 17, 6}";6766.6;4671.8;5433;5016;0.666667;0.853675;0.5;0.401024;0.003419;32.0288
5753;"{2, 28, 3}";"{2, 26, 17, 16, 30, 10, 8, 21, 6, 19, 11, 3}";3420;13818.5;17286;16282;0.666667;0.853268;0.166667;0.400514;0.15022;32.179
13594;"{2, 28, 19}";"{2, 17, 6, 5, 30, 16, 10, 8, 21, 4, 1, 22, 19}";3549.42;16497.5;12734;12214;0.666667;0.852862;0.153846;0.399977;0.124145;32.3031
4424;"{6, 2, 26, 25}";"{6, 5, 30, 16, 1, 22, 28, 19, 11, 2, 7, 25}";4731.87;14216.9;15286;15274;0.75;0.852639;0.25;0.399652;0.095599;32.3987
6757;"{11, 2, 17}";"{11, 19, 1, 22, 16, 5, 6, 17}";3955;12428.5;5581;5431;0.666667;0.852237;0.25;0.399328;0.021463;32.4202
232;"{11, 3, 6}";"{11, 19, 28, 1, 22, 5, 17, 16, 6}";2932;12799;7626;7088;0.666667;0.851836;0.222222;0.398946;0.03171;32.4519
6398;"{3, 16, 5}";"{3, 19, 28, 1, 22, 16, 5}";8316.5;10839.5;11220;4871;1;0.852155;0.428571;0.39901;0.086865;32.5388
6161;"{16, 3, 26}";"{16, 5, 17, 2, 6, 1, 22, 28, 19, 3, 26}";4684.5;16683.4;14691;14595;1;0.852473;0.272727;0.398738;0.117733;32.6565
12653;"{6, 5, 1}";"{6, 5, 30, 16, 17, 2, 26, 19, 1}";6754;15146.1;11211;10646;1;0.85279;0.333333;0.398598;0.108348;32.7648
13594;"{2, 28, 19}";"{2, 17, 6, 5, 30, 16, 10, 8, 21, 4, 1, 22, 19}";3549.42;16497.5;12734;12214;0.666667;0.852391;0.153846;0.398073;0.131212;32.8961
232;"{11, 3, 6}";"{11, 19, 28, 1, 22, 5, 17, 16, 6}";2932;12799;7626;7088;0.666667;0.851994;0.222222;0.397698;0.030337;32.9264
12807;"{13, 19, 28}";"{13, 27, 11, 19, 1, 22, 5, 17, 6, 16, 28}";1712.5;12872.5;13069;13068;1;0.85231;0.272727;0.397431;0.051178;32.9776
12438;"{1, 22, 16}";"{1, 22, 5, 6, 17, 2, 26, 16}";2758;13843;10387;7721;1;0.852624;0.375;0.397384;0.126294;33.1039
4103;"{11, 24, 28}";"{11, 19, 1, 22, 16, 5, 17, 2, 6, 28}";1516.75;14682.3;11901;11240;0.666667;0.852229;0.2;0.396964;0.076312;33.1802
685;"{16, 5, 17, 2}";"{16, 30, 5, 17, 6, 28, 19, 3, 11, 1, 22, 2}";10384.3;16237.9;19573;16935;1;0.852542;0.333333;0.39683;0.171224;33.3514
12439;"{11, 3, 4}";"{11, 3, 19, 28, 6, 17, 2, 26, 16, 30, 10, 8, 4}";1982.5;13665.6;15731;15645;1;0.852854;0.230769;0.396479;0.145988;33.4974
13674;"{1, 5, 16}";"{1, 22, 16}";7704.85;2774.85;2846;2705;0.666667;0.852461;0.666667;0.397049;0.002173;33.4996
10696;"{28, 19, 3, 11}";"{28, 19, 3, 11}";3596;3596;3501;2542;1;0.852772;1;0.398318;0.009383;33.5089
12653;"{6, 5, 1}";"{6, 5, 30, 16, 17, 2, 26, 19, 1}";6754;15146.1;11211;10646;1;0.853081;0.333333;0.398181;0.104976;33.6139
10008;"{26, 3, 5, 6}";"{26, 17, 5, 1, 22, 19, 6}";9056.42;11333.9;10232;9689;0.75;0.852865;0.428571;0.398245;0.02582;33.6397
5753;"{2, 28, 3}";"{2, 26, 17, 16, 30, 10, 8, 21, 6, 19, 11, 3}";3420;13818.5;17286;16282;0.666667;0.852476;0.166667;0.397761;0.14821;33.788
6398;"{3, 16, 5}";"{3, 19, 28, 1, 22, 16, 5}";8316.5;10839.5;11220;4871;1;0.852784;0.428571;0.397825;0.087423;33.8754
13009;"{15, 12, 25}";"{15, 25}";766.647;747.828;2978;2876;0.666667;0.852396;1;0.39908;0.001227;33.8766
11671;"{3, 10, 6}";"{3, 19, 1, 22, 16, 5, 17, 26, 11, 6}";3551.45;15190;17086;16044;0.666667;0.85201;0.2;0.398666;0.166649;34.0433
684;"{14, 16, 5}";"{14, 19, 3, 5}";7405.87;7951.03;10328;10270;0.666667;0.851625;0.5;0.398876;0.033783;34.077
685;"{16, 5, 17, 2}";"{16, 30, 5, 17, 6, 28, 19, 3, 11, 1, 22, 2}";10384.3;16237.9;19573;16935;1;0.851932;0.333333;0.39874;0.167468;34.2445
6161;"{16, 3, 26}";"{16, 5, 17, 2, 6, 1, 22, 28, 19, 3, 26}";4684.5;16683.4;14691;14595;1;0.852238;0.272727;0.39848;0.124158;34.3687
7168;"{2, 6, 16}";"{2, 17, 6, 16}";4784.64;6074.14;4877;4039;1;0.852543;0.75;0.399205;0.004465;34.3731
4103;"{11, 24, 28}";"{11, 19, 1, 22, 16, 5, 17, 2, 6, 28}";1516.75;14682.3;11901;11240;0.666667;0.85216;0.2;0.398795;0.077787;34.4509
1393;"{19, 28, 24}";"{19, 1, 16, 30, 5, 6, 17, 2, 24}";2051;13957.6;7777;7679;0.666667;0.85178;0.222222;0.398432;0.060214;34.5111
12110;"{3, 6, 1, 7}";"{3, 19, 6, 17, 5, 30, 16, 1, 22, 2, 26, 15, 25, 7}";2811.78;17635.5;16711;16628;1;0.852083;0.285714;0.398201;0.161293;34.6724
13594;"{2, 28, 19}";"{2, 17, 6, 5, 30, 16, 10, 8, 21, 4, 1, 22, 19}";3549.42;16497.5;12734;12214;0.666667;0.851704;0.153846;0.397701;0.131315;34.8037
12438;"{1, 22, 16}";"{1, 22, 5, 6, 17, 2, 26, 16}";2758;13843;10387;7721;1;0.852007;0.375;0.397655;0.120191;34.9239
9413;"{28, 19, 6}";"{28, 19, 6}";2646.8;2646.8;3795;3234;1;0.852308;1;0.398882;0.002946;34.9269
13565;"{19, 28, 5}";"{19, 28, 1, 22, 16, 5}";6961.5;9739.5;3944;3462;1;0.852608;0.5;0.399087;0.008142;34.935
11100;"{5, 16, 1, 26}";"{5, 6, 17, 16, 22, 1, 28, 26}";9301.5;12324;7385;7183;1;0.852907;0.5;0.399292;0.025031;34.96
10696;"{28, 19, 3, 11}";"{28, 19, 3, 11}";3596;3596;3501;2542;1;0.853205;1;0.400508;0.00914;34.9692
11673;"{5, 16, 22, 17, 14}";"{5, 16, 4, 14}";9060.65;7461.36;7573;7165;0.6;0.852694;0.75;0.401214;0.017339;34.9865
8905;"{11, 3, 19}";"{11, 3, 19}";3234.21;3234.21;3354;3142;1;0.852991;1;0.402421;0.001963;34.9885
12710;"{28, 19, 3}";"{28, 11, 3}";2823.33;2313.03;2583;2031;0.666667;0.852616;0.666667;0.402953;0.002504;34.991
6700;"{5, 30, 16}";"{5, 28, 19, 11, 3, 16}";7566.4;10780.9;16843;15319;0.666667;0.852242;0.333333;0.402813;0.04392;35.0349
2918;"{28, 19, 1}";"{28, 19, 3, 11, 6, 17, 1}";2129.79;6354.92;13766;13125;1;0.852538;0.428571;0.402865;0.028226;35.0631
684;"{14, 16, 5}";"{14, 19, 3, 5}";7405.87;7951.03;10328;10270;0.666667;0.852167;0.5;0.403059;0.03424;35.0974
