seq_id;Rota Real;Rota Gerada;Profit Real;Profit Gerado;Budget Real;Budget Gerado;Recall;Recall Total;Precision; Precision Total;Tempo;Tempo Total
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.812524;0.285714;0.523379;0.069647;11.3021
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.811704;0.4;0.522686;0.00739;11.3095
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.812756;0.272727;0.52129;0.105157;11.4147
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.811574;0.5;0.521171;0.025074;11.4398
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.812615;0.6;0.521607;0.007714;11.4475
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.811447;0.5;0.521488;0.026437;11.4739
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.812477;0.25;0.520004;0.173977;11.6479
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.812138;0.333333;0.51899;0.233838;11.8817
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.811351;0.285714;0.517729;0.071799;11.9535
1472;"{18, 5, 26}";"{18, 26}";602.914;242.414;2233;1925;0.666667;0.810573;1;0.520322;0.001682;11.9552
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.811586;0.571429;0.520595;0.062582;12.0178
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.812589;0.272727;0.519277;0.098248;12.116
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.812257;0.333333;0.518293;0.270439;12.3865
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.813246;0.272727;0.517;0.110185;12.4967
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.812478;0.285714;0.51579;0.068781;12.5655
3468;"{1, 3, 5}";"{1, 2, 13, 25, 3, 10, 8, 5}";770.353;5653.88;26945;23688;1;0.813455;0.375;0.515056;0.013716;12.5792
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.814421;0.272727;0.513801;0.097794;12.677
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.81366;0.4;0.513214;0.007286;12.6842
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.812906;0.285714;0.512047;0.07164;12.7559
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.813861;0.571429;0.51235;0.066295;12.8222
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.813113;1;0.514826;0.01159;12.8338
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.814057;0.272727;0.513603;0.109131;12.9429
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.812982;0.5;0.513535;0.026863;12.9698
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.813917;0.272727;0.512331;0.106129;13.0759
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.814842;0.272727;0.511139;0.098225;13.1741
822;"{3, 26, 18}";"{3, 5, 18}";374.674;556;3063;748;0.666667;0.814109;0.666667;0.511909;0.00211;13.1762
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.813383;1;0.514313;0.010839;13.1871
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.814297;0.5;0.514243;0.031266;13.2183
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.815203;0.571429;0.514522;0.063152;13.2815
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.814887;0.333333;0.513642;0.271027;13.5525
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.814171;1;0.515992;0.011692;13.5642
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.815064;0.5;0.515915;0.032171;13.5964
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.815949;0.571429;0.51618;0.060391;13.6568
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.816825;0.6;0.51658;0.007692;13.6645
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.816114;0.4;0.516027;0.04602;13.7105
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.816981;0.272727;0.514879;0.096633;13.8071
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.81784;0.6;0.515279;0.008137;13.8153
822;"{3, 26, 18}";"{3, 5, 18}";374.674;556;3063;748;0.666667;0.817134;0.666667;0.515986;0.002094;13.8173
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.816124;0.5;0.515912;0.026181;13.8435
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.815432;0.285714;0.514846;0.068238;13.9118
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.816283;0.25;0.513626;0.167467;14.0792
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.817125;0.6;0.514022;0.007593;14.0868
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.816134;0.5;0.513958;0.024612;14.1114
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.815455;1;0.516167;0.01066;14.1221
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.814781;0.4;0.515642;0.006924;14.129
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.814114;0.4;0.515121;0.047692;14.1767
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.813453;0.4;0.514605;0.007669;14.1844
1472;"{18, 5, 26}";"{18, 26}";602.914;242.414;2233;1925;0.666667;0.812798;1;0.516772;0.001636;14.186
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.811852;0.5;0.516697;0.026604;14.2126
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.812684;0.571429;0.516939;0.067122;14.2797
3468;"{1, 3, 5}";"{1, 2, 13, 25, 3, 10, 8, 5}";770.353;5653.88;26945;23688;1;0.81351;0.375;0.516314;0.015138;14.2949
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.814327;0.6;0.516681;0.008827;14.3037
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.815138;0.272727;0.515616;0.112555;14.4163
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.814493;0.4;0.515113;0.00757;14.4238
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.813853;1;0.517212;0.01182;14.4357
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.814655;0.6;0.517569;0.008693;14.4443
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.815451;0.6;0.517923;0.008253;14.4526
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.816239;0.5;0.517846;0.046063;14.4987
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.817021;0.272727;0.516803;0.099307;14.598
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.816384;0.285714;0.515824;0.069016;14.667
1471;"{6, 1, 3}";"{6, 7, 28, 24, 1, 3}";543.326;2000.42;4447;4155;1;0.817159;0.5;0.515757;0.031938;14.6989
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.817927;0.571429;0.515991;0.067396;14.7663
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.817294;0.285714;0.515027;0.078214;14.8445
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.816667;0.285714;0.514072;0.077957;14.9225
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.816044;1;0.516088;0.012536;14.935
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.816804;0.6;0.516435;0.008213;14.9432
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.816187;0.4;0.515956;0.007541;14.9508
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.815301;0.5;0.51589;0.025989;14.9768
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.814694;0.285714;0.514951;0.071743;15.0485
822;"{3, 26, 18}";"{3, 5, 18}";374.674;556;3063;748;0.666667;0.814092;0.666667;0.515568;0.002076;15.0506
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.813495;0.4;0.5151;0.04562;15.0962
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.814247;0.272727;0.514123;0.106249;15.2025
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.813387;0.5;0.514066;0.027134;15.2296
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.814133;0.272727;0.5131;0.109084;15.3387
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.814874;0.571429;0.513333;0.066948;15.4056
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.815608;0.25;0.512288;0.17937;15.585
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.81502;0.4;0.511844;0.007312;15.5923
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.815748;0.272727;0.510903;0.107816;15.7001
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.816471;0.571429;0.51114;0.068188;15.7683
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.817187;0.6;0.511487;0.008459;15.7768
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.816602;0.4;0.511053;0.050345;15.8271
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.817313;0.25;0.510041;0.157773;15.9849
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.817053;0.333333;0.509359;0.258205;16.2431
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.816474;0.285714;0.508499;0.071131;16.3142
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.817178;0.571429;0.50874;0.064224;16.3784
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.816349;0.5;0.508707;0.027304;16.4057
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.817047;0.25;0.507723;0.183097;16.5888
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.816477;1;0.509588;0.010927;16.5998
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.815912;0.4;0.509174;0.007042;16.6068
822;"{3, 26, 18}";"{3, 5, 18}";374.674;556;3063;748;0.666667;0.815351;0.666667;0.509766;0.001976;16.6088
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.816042;0.571429;0.509997;0.061603;16.6704
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.815485;1;0.511826;0.011394;16.6818
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.816171;0.6;0.512153;0.008194;16.69
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.816852;0.571429;0.512373;0.065428;16.7554
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.817528;0.6;0.512696;0.008201;16.7636
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.818199;0.6;0.513017;0.008224;16.7718
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.818864;0.5;0.51297;0.045958;16.8178
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.818309;0.4;0.512557;0.007631;16.8254
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.817515;0.5;0.512512;0.02686;16.8523
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.817271;0.333333;0.511862;0.258803;17.1111
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.816727;1;0.513625;0.011398;17.1225
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.817386;0.272727;0.512758;0.108049;17.2305
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.816846;1;0.514504;0.011571;17.2421
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.8175;0.25;0.51356;0.175417;17.4175
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.818149;0.25;0.512622;0.177101;17.5946
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.817612;0.285714;0.511817;0.074273;17.6689
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.818257;0.571429;0.512028;0.065879;17.7348
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.817723;1;0.513746;0.011833;17.7466
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.816959;0.5;0.513698;0.02614;17.7727
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.816434;0.285714;0.512901;0.073986;17.8467
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.816202;0.333333;0.512275;0.257015;18.1037
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.81684;0.6;0.51258;0.007888;18.1116
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.816321;0.4;0.51219;0.045968;18.1576
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.815805;0.4;0.511803;0.04546;18.2031
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.815292;0.285714;0.511026;0.071972;18.275
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.815925;0.6;0.511331;0.008112;18.2831
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.8157;0.333333;0.510724;0.246873;18.53
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.815193;0.285714;0.509958;0.069779;18.5998
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.815819;0.25;0.509077;0.155791;18.7556
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.816441;0.571429;0.509288;0.062833;18.8184
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.815937;0.4;0.50892;0.007473;18.8259
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.815436;0.4;0.508554;0.007267;18.8332
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.814939;0.4;0.508191;0.044491;18.8777
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.814444;0.4;0.50783;0.043744;18.9214
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.813953;0.285714;0.507093;0.067756;18.9892
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.81457;0.272727;0.506316;0.102471;19.0916
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.815182;0.5;0.506296;0.044035;19.1357
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.814693;0.285714;0.50557;0.078878;19.2145
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.814481;0.333333;0.505005;0.259723;19.4743
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.813998;0.4;0.504662;0.007358;19.4816
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.813518;1;0.506276;0.011359;19.493
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.813312;0.333333;0.505714;0.284158;19.7771
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.812837;0.4;0.505372;0.048031;19.8252
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.813441;0.6;0.505677;0.008054;19.8332
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.812969;0.4;0.505337;0.047515;19.8807
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.813568;0.6;0.505641;0.008124;19.8889
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.813099;0.4;0.505303;0.049974;19.9388
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.813694;0.571429;0.505514;0.068911;20.0077
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.814286;0.5;0.505496;0.04838;20.0561
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.813819;1;0.507061;0.011756;20.0679
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.813144;0.5;0.507039;0.027572;20.0955
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.812474;0.5;0.507017;0.027725;20.1232
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.813062;0.571429;0.507219;0.065863;20.189
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.812396;0.5;0.507196;0.027055;20.2161
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.811942;0.4;0.506862;0.007534;20.2236
822;"{3, 26, 18}";"{3, 5, 18}";374.674;556;3063;748;0.666667;0.811491;0.666667;0.507359;0.002138;20.2258
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.8113;0.333333;0.50682;0.243339;20.4691
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.811883;0.272727;0.506097;0.099528;20.5686
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.812462;0.272727;0.505379;0.108925;20.6776
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.813037;0.25;0.504596;0.183351;20.8609
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.813609;0.6;0.504888;0.008205;20.8691
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.814177;0.571429;0.505091;0.065698;20.9348
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.813526;0.5;0.505075;0.024597;20.9594
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.814091;0.5;0.50506;0.042517;21.0019
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.813444;0.5;0.505044;0.024648;21.0266
3845;"{19, 13, 4}";"{19, 4}";535.338;367.838;6655;6434;0.666667;0.813002;1;0.506535;0.010669;21.0372
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.812563;0.4;0.506215;0.045026;21.0823
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.813124;0.272727;0.505516;0.109651;21.1919
3823;"{5, 19, 26}";"{5, 3, 1, 2, 24, 18, 26}";724.712;6315.21;6474;6416;0.666667;0.812687;0.285714;0.50486;0.079799;21.2717
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.813244;0.6;0.505143;0.008392;21.2801
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.813798;0.6;0.505425;0.008206;21.2883
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.814349;0.571429;0.50562;0.059914;21.3482
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.814897;0.6;0.505898;0.008135;21.3564
2764;"{1, 24, 6}";"{1, 3, 5, 24, 28, 7, 19, 2, 4, 11, 6}";1195.02;7542.52;7438;7261;1;0.815441;0.272727;0.505213;0.09666;21.453
1820;"{1, 3, 26}";"{1, 3, 5, 18, 26}";590.188;1015.19;2898;1984;1;0.815982;0.6;0.505491;0.008135;21.4612
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.81652;0.571429;0.505683;0.065565;21.5267
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.815889;0.5;0.505667;0.028294;21.555
2485;"{3, 1, 5, 24}";"{3, 5, 18, 1, 2, 28, 24}";1552.4;6466.31;10294;10259;1;0.816424;0.571429;0.505858;0.068246;21.6233
1733;"{6, 11, 4}";"{6, 11, 7, 19, 2, 15, 27, 28, 24, 3, 1, 4}";609.19;7859.85;11360;11304;1;0.816957;0.25;0.505116;0.171687;21.795
4142;"{19, 13, 2, 3, 24}";"{19, 1, 3, 5, 18, 24}";5777.26;1787.06;7481;6418;0.6;0.816329;0.5;0.505102;0.026065;21.821
754;"{26, 18, 5}";"{26, 24, 1, 3, 5}";607.534;1742.07;4175;2284;0.666667;0.815898;0.4;0.504799;0.043939;21.865
537;"{21, 20, 29, 28}";"{21, 20, 15, 27, 24, 1, 5, 2, 28}";709.573;7186.11;9039;7553;0.75;0.815709;0.333333;0.504306;0.255809;22.1208
4380;"{5, 18, 3}";"{5, 24, 28, 1, 3}";558;1896.52;1687;1553;0.666667;0.815282;0.4;0.504007;0.007462;22.1282
4226;"{4, 7, 1, 5}";"{4, 2, 7, 28, 24, 1, 3, 5}";1148;6924.01;3562;3514;1;0.81581;0.5;0.503996;0.049249;22.1775
